
929409807.35	1213.76
929511369.69	1360.01
931551825.45	7243.83
935550154.83	6641.32
938482782.71	161.25
939411518.98	1313.76
939548111.70	7080.08
943546584.83	6887.57
947544792.96	6550.07
948484709.34	160.00
948535667.39	153.75
949356281.24	1803.77
949413031.86	1302.51
951542852.33	7142.58
955541184.21	6637.57
958487049.73	158.75
959414805.99	1255.01
959514083.31	1311.26
959564637.60	7221.33
963537589.21	10535.11
967535808.58	7468.83
968487905.10	141.25
968489130.12	160.00
969357674.48	1846.27
969416273.87	1295.01
971533886.71	7375.08
975532216.08	6718.82
978491171.75	152.50
978542178.55	158.75
979418035.50	1405.02
979530152.96	7388.83
983528621.09	6891.32
987526825.46	6591.32
988493449.64	160.00
989359076.47	1867.52
989419847.13	1250.01
989516801.93	1383.76
991524903.59	7340.08
995523242.96	6690.07
998495733.77	160.00
999421570.01	1351.26
999521172.34	7212.58
1003519647.96	11548.87
1007517851.09	7690.08
1008497892.91	160.00
1008548855.96	153.75
1009360465.96	1838.77
1009423124.14	1373.76
1011515929.21	7455.08
1015514272.34	6701.32
1018500235.80	152.50
1019424972.02	1325.01
1019512209.21	6861.32
1019563003.51	1416.27
1023510681.09	6985.08
1027508890.47	6497.57
1028502241.18	161.25
1029361856.70	1811.27
1029426506.15	1228.76
1031506952.34	7045.08
1035505289.22	6643.82
1038504375.32	160.00
1038555397.12	160.00
1039428206.53	1416.27
1039503226.09	7031.33
1043501710.47	6875.07
1047499906.10	6498.82
1048506589.45	152.50
1049363249.94	1816.27
1049429835.66	1207.51
1049565765.88	1362.51
1051497982.97	7318.83
1055496322.35	6667.57
1058508858.59	160.00
1059431533.54	1311.26
1059494264.22	7162.58
1063492726.10	6897.57
1067490930.47	6533.82
1068510805.22	152.50
1068561740.77	153.75
1069364648.18	1796.27
1069433048.92	1298.76
1071489006.10	7065.08
1075487346.73	6622.57
1078513139.36	160.00
1079434825.55	1285.01
1079485702.35	6927.57
1079568478.25	1400.02
1083483754.23	7017.58
1087481959.85	6527.57
1088515108.50	153.75
1089366043.92	1797.52
1089436309.68	1246.26
1091480037.98	7147.58
1095478373.60	6636.32
1098517160.13	160.00
1098568188.18	153.75
1099438045.06	1335.01
1099488974.36	7105.08
1103474777.35	6831.32
1104190738.83	6710.07
1104199067.67	153.75
1107472979.23	7253.83
1108519010.51	158.75
1109344083.16	1801.27
1109416255.19	1241.26
1109547896.61	1335.01
1111447690.85	7360.08
1115446050.23	7241.33
1118521309.65	152.50
1119417996.82	1287.51
1119468876.12	7123.83
1123442446.48	6885.07
1127440667.11	6572.57
1128523240.03	152.50
1128574165.58	160.00
1129345492.65	1786.27
1129419478.45	1283.76
1131438736.48	7211.33
1135437070.86	6798.82
1138525424.17	160.00
1139421236.33	1287.51
1139472118.13	6996.33
1139544826.42	158.75
1139550593.98	1426.27
1143433462.11	7312.58
1147431698.99	6622.57
1148527492.05	160.00
1149346892.14	1817.52
1149422722.96	1258.76
1151429764.61	7301.33
1155428100.24	6705.07
1158529544.94	160.00
1158580522.99	160.00
1159424450.84	1333.76
1159475371.39	7135.08
1163424482.74	6943.82
1167422709.61	6562.57
1168531759.08	153.75
1169348261.63	1811.27
1169425979.97	1222.51
1169553396.35	1335.01
1171420775.24	7302.58
1174237139.37	6667.57
1175419117.11	7695.08
1178534138.21	153.75
1179417333.99	6927.57
1179468150.79	1313.76
1183415535.87	7080.08
1187413738.99	6560.07
1188536038.60	153.75
1188587020.40	160.00
1189349657.37	1835.02
1189469664.92	1293.76
1191411812.12	7211.33
1195410161.49	6952.57
1198538375.23	161.25
1199408363.37	6902.57
1199471162.80	1213.76
1199556116.21	1363.76
1203406552.74	12567.64
1207404758.37	7690.08
1208540476.87	160.00
1209351048.11	1866.27
1209472600.67	1293.76
1211402832.74	7335.08
1215401188.37	6708.82
1218542542.25	153.75
1218593539.05	152.50
1219399385.25	6988.83
1219474112.30	1317.51
1223397585.87	7017.58
1227395799.00	6513.82
1228544770.14	153.75
1229352452.60	1848.77
1229475646.43	1237.51
1229558838.58	1396.27
1231393849.62	7583.83
1235392205.25	6918.82
1238547068.03	160.00
1239390413.37	6913.82
1239477095.56	1278.76
1243388610.25	6932.57
1247386834.63	6526.32
1248548998.41	158.75
1248599975.21	160.00
1249353845.84	1803.77
1249478575.94	1293.76
1251384892.75	7193.83
1255383237.13	6836.32
1258551371.30	160.00
1259381426.50	6918.82
1259480085.07	1248.76
1259561548.45	1321.26
1263379632.13	7121.33
1267377854.00	6615.07
1268553351.68	152.50
1269355241.58	1811.27
1269481557.95	1235.01
1271375918.38	7083.83
1275374256.51	6862.57
1278555405.82	160.00
1278606381.37	160.00
1279372465.88	6925.07
1279483008.32	1288.76
1283370660.26	6976.33
1287368868.38	6830.07
1288557658.71	160.00
1289356622.32	1815.02
1289484501.20	1247.51
1289564273.31	1331.26
1289565619.58	2550.03
1291366930.26	7868.83
1295365417.14	7075.08
1298560009.09	160.00
1299363714.01	7018.83
1299485964.08	1282.51
1303362040.89	7028.83
1307360346.52	6748.82
1308561916.98	158.75
1308612885.03	161.25
1309358021.81	1832.52
1309487453.21	1295.01
1311358513.39	7372.58
1315356964.02	7057.58
1318564266.11	160.00
1319355280.90	6907.57
1319488954.84	1280.01
1319566981.93	1341.26
1323353592.77	7185.08
1327351902.15	6758.82
1328566247.75	161.25
1329359422.55	1841.27
1329490443.97	1227.51
1331350065.27	7133.83
1335348533.40	7010.08
1338568351.88	158.75
1338619324.93	158.75
1339346851.53	7007.58
1339491888.09	1292.51
1343345157.16	7025.08
1347343480.28	6551.32
1348570556.02	161.25
1349360812.04	1812.52
1349493390.97	1211.26
1349569690.55	1321.26
1351341642.16	7312.58
1355340100.29	6910.07
1358572875.16	160.00
1359338418.41	7040.08
1359494836.35	1241.26
1363336732.79	6916.32
1367335042.17	6540.07
1368574805.54	160.00
1368625746.09	160.00
1369362192.78	1818.77
1369496282.98	1317.51
1371333211.54	7152.58
1375331677.17	6882.57
1378577117.18	160.00
1379329992.80	6961.33
1379497822.11	1192.51
1379572406.66	1326.26
1383328278.42	7065.08
1387326611.55	6655.07
1388579072.56	160.00
1389363602.27	1801.27
1389499239.99	1243.76
1391324782.18	7171.33
1395323237.81	6915.07
1398581115.45	160.00
1398632072.25	160.00
1399321558.43	6965.08
1399500699.11	1286.26
1403319857.81	11988.88
1407318178.44	7670.08
1408583494.58	160.00
1409364981.76	1840.02
1409502194.49	1251.26
1409575119.03	1411.27
1411316342.81	7465.08
1415314799.69	6896.32
1418585763.72	160.00
1419313124.07	6960.08
1419503697.37	1280.01
1423311413.44	6928.82
1427309750.32	6496.32
1428587696.60	160.00
1428638678.40	153.75
1429366375.00	1816.27
1429505181.50	1318.76
1431307905.94	7146.33
1435306372.82	6850.07
1438590069.49	160.00
1439304673.45	6875.07
1439506716.88	1242.51
1439577818.90	1341.26
1443302974.08	7057.58
1447301307.20	6563.82
1448592058.63	161.25
1449367774.49	1812.52
1449508178.51	1241.26
1451299467.83	7047.58
1455297938.46	6810.07
1458594120.26	153.75
1458645072.06	160.00
1459296251.58	6917.57
1459509645.14	1318.76
1463294549.71	6843.82
1467292875.34	6563.82
1468596316.90	153.75
1469369166.48	1785.02
1469511181.76	1198.76
1469580528.76	1352.51
1471291040.96	7256.33
1475289500.34	6885.07
1478598562.28	160.00
1479287832.22	6866.32
1479512612.14	1246.26
1483286106.59	6905.07
1487284448.47	6801.32
1488600532.67	153.75
1488651509.47	160.00
1489370555.97	1791.27
1489514076.27	1303.76
1491282602.85	7135.08
1495281064.73	6945.07
1498602921.81	158.75
1499279376.60	6902.57
1499515595.40	1295.01
1499583238.63	1318.76
1503277668.48	7058.83
1507276011.61	6618.82
1508604904.69	158.75
1509371952.96	1790.02
1509517095.78	1198.76
1511274167.23	7110.08
1515272634.11	6857.57
1518606937.57	160.00
1518657958.12	160.00
1519270952.24	6942.57
1519518524.91	1300.01
1523269244.11	6877.57
1527267565.99	6507.57
1528609165.46	160.00
1529373348.70	1777.52
1529520044.04	1213.76
1529585953.50	1353.76
1531265736.62	7365.08
1535264195.99	6935.07
1536280030.70	16535.18
1538611798.35	160.00
1539261941.61	8436.34
1539521503.16	1415.02
1543260803.50	7068.83
1547259134.12	6585.07
1548613719.98	153.75
1548664678.03	160.00
1549374729.44	1855.02
1549523097.29	1338.76
1551257307.25	7232.58
1555255772.88	6877.57
1558616054.12	160.00
1559254084.75	6886.32
1559524660.17	1226.26
1559588687.11	1511.27
1563252380.38	7067.58
1567250717.26	6620.07
1568618025.76	153.75
1569376125.18	1830.02
1569526105.55	1222.51
1571248862.88	7105.08
1575247347.26	6826.32
1578620113.64	160.00
1578671109.19	158.75
1579245650.39	6948.82
1579527558.43	1290.01
1583243944.76	6883.82
1587242270.39	6532.57
1588622302.78	153.75
1589377513.42	1805.02
1589529062.56	1245.01
1589591415.73	1331.26
1591240429.77	7216.33
1595238906.65	6866.32
1598624569.41	160.00
1599237216.02	6852.57
1599530539.19	1252.51
1603235522.90	12165.13
1607233843.53	7825.08
1608626731.05	160.00
1608677669.10	153.75
1609378907.91	1833.77
1609532000.81	1371.26
1611231994.15	7436.33
1615230464.78	7518.83
1618629082.69	161.25
1619228785.41	6981.33
1619533594.94	1300.01
1619594114.35	1411.27
1623227066.03	7028.83
1627225407.91	6606.32
1628631051.82	160.00
1629380308.65	1832.52
1629535111.57	1236.26
1631223553.54	7086.33
1635222034.16	6882.57
1638633145.96	160.00
1638684175.26	160.00
1639220343.54	6971.33
1639536581.95	1340.01
1643218636.67	6877.57
1647216974.79	6518.82
1648635360.09	160.00
1649381699.39	1881.27
1649538137.33	1232.51
1649596825.46	1343.76
1651215127.92	7248.83
1655213602.30	6885.07
1658637695.48	160.00
1659211909.17	6963.83
1659539622.71	1250.01
1663210201.05	6996.33
1667208555.43	6581.32
1668639584.61	153.75
1668690531.41	160.00
1669383085.13	1802.52
1669541083.09	1293.76
1671206691.05	7135.08
1675205167.93	6871.32
1678641892.50	160.00
1679203483.56	6892.57
1679542607.22	1273.76
1679599522.83	1332.51
1683201772.94	6983.83
1687200106.06	6586.32
1688643900.39	160.00
1689384489.62	1780.02
1689544096.35	1205.01
1691198259.19	7172.58
1695196731.07	6898.82
1698645925.77	160.00
1698696893.82	160.00
1699195047.94	6950.07
1699545535.47	1285.01
1703193337.32	6880.07
1707191684.20	11367.62
1708648394.91	160.00
1709385875.36	1945.02
1709547035.85	1281.26
1709602226.45	1385.01
1711189823.57	8245.09
1715188297.95	7006.33
1718650679.05	158.75
1719186608.58	6925.07
1719548561.23	1295.01
1723184920.45	6835.07
1727183251.08	6516.32
1728652643.18	160.00
1728703634.98	160.00
1729387274.85	1770.02
1729550066.61	1292.51
1731181395.46	7170.08
1735179871.08	6872.57
1738655016.07	160.00
1739178181.71	7215.08
1739551578.24	1297.51
1739552890.75	2342.53
1739604916.31	1413.77
1743176472.34	7541.33
1747174807.96	6732.57
1748657157.70	160.00
1749388656.84	1838.77
1749553082.37	1258.76
1751172954.84	7213.83
1755171444.22	6951.32
1758659218.09	153.75
1758710217.39	152.50
1759169748.59	6958.83
1759554575.25	1350.01
1763168039.22	6902.57
1767166364.85	6480.07
1768661427.22	161.25
1769390051.33	1827.52
1769556126.87	1215.01
1769607674.93	1328.76
1771164521.72	7228.83
1775163004.85	6843.82
1778663702.61	152.50
1779161315.48	6906.32
1779557593.50	1256.26
1783159592.36	10421.36
1787157939.23	7310.08
1788665789.25	160.00
1788716751.05	153.75
1789391458.32	1803.77
1789559060.13	1302.51
1791156091.11	7262.58
1795154579.24	6890.07
1798668107.13	160.00
1799152884.86	6852.57
1799560605.51	1281.26
1799611473.56	1396.27
1803151167.99	11682.63
1807149518.62	7678.83
1808670223.77	160.00
1809392837.81	1820.02
1809562100.89	1291.26
1811147660.49	7255.08
1815146134.87	6875.07
1818672315.40	153.75
1818723390.96	160.00
1819144458.00	6926.32
1819563625.02	1391.27
1823142734.87	6796.32
1827141063.00	6450.07
1828674527.04	160.00
1829394234.80	1803.77
1829565221.65	1225.01
1829616047.20	1371.26
1831139222.38	7213.83
1835137701.75	6842.57
1838676857.43	153.75
1839136016.13	6890.07
1839566688.28	1285.01
1843134291.76	6900.07
1847132644.88	6585.07
1848678791.56	158.75
1848729747.11	160.00
1849395629.29	1805.02
1849568176.15	1287.51
1851130789.26	7157.58
1855129259.89	6875.07
1858681115.70	160.00
1859127579.26	6947.57
1859569696.53	1268.76
1859620552.08	1333.76
1863125869.89	7042.58
1867124204.27	6677.57
1868683072.33	158.75
1869397026.28	1805.02
1869571183.16	1215.01
1871122364.89	7088.83
1875120833.02	7006.33
1878685128.97	160.00
1878736112.02	153.75
1879119144.90	6935.07
1879572643.54	1287.51
1883117430.53	6827.57
1887115774.90	6533.82
1888687326.85	158.75
1889398418.27	1801.27
1889574135.17	1217.51
1889624966.97	1342.51
1891113915.53	7287.58
1895112399.91	6862.57
1898689643.49	161.25
1899110720.53	6918.82
1899575611.80	1241.26
1903108994.91	6901.32
1907107355.54	6482.57
1908691540.12	160.00
1908742526.92	153.75
1909399807.76	1800.02
1909577073.43	1285.01
1911105486.16	7052.58
1915103976.79	6842.57
1918693881.76	160.00
1919102276.17	6853.82
1919578592.55	1245.01
1919629438.10	1328.76
1923100560.54	7015.08
1927098917.42	6652.57
1928695850.90	160.00
1929401199.75	1817.52
1929580071.68	1246.26
1931097044.30	7168.83
1935095541.17	6841.32
1938697958.78	160.00
1938748920.58	160.00
1939093854.30	6891.32
1939581565.81	1337.51
1943092132.43	6843.82
1947090479.30	6543.82
1948700151.67	160.00
1949402594.24	1845.02
1949583108.69	1215.01
1949633924.24	1338.76
1951088611.18	7196.33
1955087098.06	6902.57
1958702439.55	160.00
1959085419.94	6885.07
1959584570.32	1256.26
1963083689.31	6896.32
1967082038.69	6487.57
1968704383.69	153.75
1968755327.99	160.00
1969403992.48	1786.27
1969586043.20	1268.76
1971080176.81	7125.08
1975078652.44	6885.07
1978706687.83	160.00
1979076976.82	6980.08
1979587572.33	1242.51
1979638400.37	1327.51
1983075258.70	7015.08
1987073608.07	6540.07
1988708705.71	160.00
1989405385.72	1787.52
1989589046.45	1230.01
1991071752.45	7253.83
1995070240.58	7201.33
1998710839.84	158.75
1998761812.89	160.00
1999068549.95	7005.08
1999590515.58	1360.01
2003066825.58	11837.63
2007065177.46	11401.37
2008713240.23	158.75
2009406766.46	1910.02
2009592077.21	1296.26
2009642974.01	1463.77
2011063310.58	7762.58
2015061793.71	6977.58
2018715511.87	160.00
2019060110.59	6920.07
2019593632.59	1251.26
2023058381.21	6888.82
2027056750.59	6512.57
2028717457.25	158.75
2028768462.80	160.00
2029408175.95	1803.77
2029595091.72	1327.51
2031054881.22	7167.58
2035053369.34	6958.83
2038719843.89	160.00
2039051681.22	6937.57
2039596652.10	1247.51
2039647486.40	1333.76
2043049939.35	7051.33
2047048311.22	6661.32
2048721860.53	160.00
2049409557.94	1775.02
2049598113.73	1215.01
2051046439.35	7096.33
2055044928.73	6853.82
2058723894.66	152.50
2058774861.46	153.75
2059043253.11	6986.33
2059599579.11	1313.76
2063041519.98	6833.82
2067039879.36	6540.07
2068726125.05	160.00
2069410947.43	1850.02
2069601091.98	1211.26
2069651903.78	1335.01
2071038008.73	7272.58
2075036514.36	6861.32
2078728419.18	160.00
2079034812.49	6948.82
2079602568.61	1251.26
2083033079.37	6937.57
2087031446.24	6502.57
2088730373.32	158.75
2088781352.62	160.00
2089412340.67	1785.02
2089604035.24	1292.51
2091029575.62	7145.08
2095028070.00	6838.82
2098732532.45	152.50
2099026374.37	6907.57
2099605578.12	1216.26
2099656394.92	1348.76
2103024652.50	6993.83
2104268883.42	7253.83
2104277073.51	153.75
2107023006.88	7100.08
2108734362.84	160.00
2109390167.41	1802.52
2109583451.99	1248.76
2110997554.75	7246.33
2114996069.13	7402.58
2118736515.72	160.00
2118787492.52	158.75
2118994368.50	6998.83
2119584953.62	1290.01
2122992644.13	6955.08
